TIPO_REG,PAIS,P_DEPTO,P_S6P47B,P_S6P59_UNIF,P_S6P60,AREA_SEMBRADA,AREA_COSECHADA
4,170,63,2013,4.7632431811,12,0.0560627877,0.0560627877
4,170,63,2013,5.0544426469,12,0.0536492095,0.0536492095
4,170,63,2013,4.7910257058,12,0.0560834223,0.0560834223
4,170,63,2013,4.587591987,12,0.0535083543,0.0535083543
4,170,63,2013,4.9149655841,12,0.0521396439,0.0521396439
4,170,63,2013,4.8112627591,12,0.0516736315,0.0516736315
4,170,63,2013,4.569309232,12,0.0515956597,0.0515956597
4,170,63,2013,4.7793187011,12,0.054643048,0.054643048
4,170,63,2013,5.1328507539,12,0.0537472326,0.0537472326
4,170,63,2013,4.5434180562,12,0.0516040045,0.0516040045
4,170,63,2013,4.6660508305,12,0.0543958267,0.0543958267
4,170,63,2013,4.8636711857,12,0.0519745232,0.0519745232
4,170,63,2013,4.7312295399,12,0.0551145714,0.0551145714
4,170,63,2013,4.5728995063,12,0.0558509332,0.0558509332
4,170,63,2013,4.2120725555,12,0.0537199801,0.0537199801
4,170,63,2013,4.3830680396,12,0.0567107327,0.0567107327
4,170,63,2013,4.324631803,12,0.0552180655,0.0552180655
4,170,63,2013,4.5743393164,12,0.0532031169,0.0532031169
4,170,63,2013,4.8062197621,12,0.0518517658,0.0518517658
4,170,63,2013,4.0765696453,12,0.0557952251,0.0557952251
4,170,63,2013,4.2932522344,12,0.0524070183,0.0524070183
4,170,63,2013,4.6668720934,12,0.0555046931,0.0555046931
4,170,63,2013,4.493043953,12,0.0557883528,0.0557883528
4,170,63,2013,4.8303232445,12,0.0537012812,0.0537012812
4,170,63,2013,4.5571634803,12,0.0531736825,0.0531736825
4,170,63,2013,4.5638218536,12,0.053335355,0.053335355
4,170,63,2013,4.7055543712,12,0.0559881743,0.0559881743
4,170,63,2013,4.8102724513,12,0.0512777851,0.0512777851
4,170,63,2013,4.7761051382,12,0.0525095595,0.0525095595
4,170,63,2013,4.8719841539,12,0.0555652453,0.0555652453
4,170,63,2013,4.5618955344,12,0.0548548579,0.0548548579
4,170,63,2013,4.6014340669,12,0.0522278888,0.0522278888
4,170,63,2013,4.5098247179,12,0.0525451152,0.0525451152
4,170,63,2013,4.5903023561,12,0.0561986474,0.0561986474
4,170,63,2013,4.6716634415,12,0.0564491011,0.0564491011
4,170,63,2013,4.8655342494,12,0.0552100489,0.0552100489
4,170,63,2013,4.6726993166,12,0.0525461067,0.0525461067
4,170,63,2013,4.2356622278,12,0.054140831,0.054140831
4,170,63,2013,4.8983105874,12,0.0552505386,0.0552505386
4,170,63,2013,5.1767619508,12,0.0541374978,0.0541374978
4,170,63,2013,4.1911280472,12,0.0530642617,0.0530642617
4,170,63,2013,5.0291657443,12,0.0564852743,0.0564852743
4,170,63,2013,4.5002693353,12,0.0532466174,0.0532466174
4,170,63,2013,4.7916528432,12,0.0533214686,0.0533214686
4,170,63,2013,4.8338318051,12,0.055690441,0.055690441
4,170,63,2013,4.8153653674,12,0.053298791,0.053298791
4,170,63,2013,5.0893731316,12,0.0529547402,0.0529547402
4,170,63,2013,4.5370593688,12,0.0535492989,0.0535492989
4,170,63,2013,4.6264231706,12,0.0538132313,0.0538132313
4,170,63,2013,4.5442174369,12,0.053804286,0.053804286
4,170,63,2013,4.8583592752,12,0.0563123531,0.0563123531
4,170,63,2013,4.3566667617,12,0.0565807774,0.0565807774
4,170,63,2013,4.2365467205,12,0.054379636,0.054379636
4,170,63,2013,4.7195743423,12,0.0560048237,0.0560048237
4,170,63,2013,4.5380408695,12,0.0568157409,0.0568157409
4,170,63,2013,5.0188720661,12,0.0524368547,0.0524368547
4,170,63,2013,4.710858115,12,0.0562889775,0.0562889775
4,170,63,2013,4.7526204836,12,0.0559337317,0.0559337317
4,170,63,2013,4.7388477051,12,0.0515371996,0.0515371996
4,170,63,2013,4.6686928554,12,0.052250363,0.052250363
4,170,63,2013,4.7024370703,12,0.054011531,0.054011531
4,170,63,2013,5.0040141124,12,0.0539241369,0.0539241369
4,170,63,2013,4.7531709607,12,0.0529631274,0.0529631274
4,170,63,2013,4.5349068754,12,0.0557773127,0.0557773127
4,170,63,2013,4.7135061082,12,0.0520016566,0.0520016566
4,170,63,2013,4.6641137719,12,0.0545119955,0.0545119955
4,170,63,2013,4.7324012104,12,0.0530514998,0.0530514998
4,170,63,2013,4.7204160251,12,0.0568117173,0.0568117173
4,170,63,2013,4.8278420491,12,0.0566056676,0.0566056676
4,170,63,2013,4.4836678203,12,0.0557678355,0.0557678355
4,170,63,2013,4.8554151807,12,0.0537285118,0.0537285118
4,170,63,2013,4.8721175301,12,0.0513891058,0.0513891058
4,170,63,2013,4.5127857666,12,0.0523453715,0.0523453715
4,170,63,2013,4.5652429228,12,0.0552821028,0.0552821028
4,170,63,2013,4.3775592026,12,0.0562826075,0.0562826075
4,170,63,2013,4.4339457146,12,0.0539097196,0.0539097196
4,170,63,2013,4.5929436003,12,0.0557069222,0.0557069222
4,170,63,2013,4.7370943148,12,0.0560127217,0.0560127217
4,170,63,2013,4.5769607464,12,0.0531224034,0.0531224034
4,170,63,2013,4.5005502437,12,0.0531461608,0.0531461608
4,170,63,2013,4.9755080184,12,0.0555323818,0.0555323818
4,170,63,2013,5.0173788162,12,0.0545020059,0.0545020059
4,170,63,2013,4.8059213578,12,0.0525363984,0.0525363984
4,170,63,2013,4.5571775894,12,0.0528260918,0.0528260918
4,170,63,2013,4.7624858945,12,0.0524388833,0.0524388833
4,170,63,2013,4.9335505637,12,0.0554762145,0.0554762145
4,170,63,2013,4.1080311096,12,0.0555507909,0.0555507909
4,170,63,2013,5.0481967053,12,0.0522785637,0.0522785637
4,170,63,2013,4.3062380625,12,0.0534086888,0.0534086888
4,170,63,2013,4.5982240998,12,0.0523834945,0.0523834945
4,170,63,2013,4.4958431354,12,0.0518951989,0.0518951989
4,170,63,2013,5.1186775912,12,0.0542587781,0.0542587781
4,170,63,2013,4.5081984537,12,0.0523282044,0.0523282044
4,170,63,2013,4.2977911302,12,0.0515540771,0.0515540771
4,170,63,2013,4.354297983,12,0.0528142261,0.0528142261
4,170,63,2013,4.5931457484,12,0.0532798037,0.0532798037
4,170,63,2013,4.8417549298,12,0.056769715,0.056769715
4,170,63,2013,4.9446873577,12,0.0536729251,0.0536729251
4,170,63,2013,4.8820251325,12,0.051332706,0.051332706
4,170,63,2013,4.4949020049,12,0.0542325188,0.0542325188
4,170,63,2013,4.7051479112,12,0.056817443,0.056817443
4,170,63,2013,5.2073635316,12,0.0565326419,0.0565326419
4,170,63,2013,4.7058350348,12,0.0518281421,0.0518281421
4,170,63,2013,4.816243247,12,0.0518795595,0.0518795595
4,170,63,2013,4.5500388144,12,0.0531551146,0.0531551146
4,170,63,2013,4.9033233876,12,0.0517658855,0.0517658855
4,170,63,2013,4.5360169756,12,0.0542332153,0.0542332153
4,170,63,2013,4.8428693669,12,0.0565297995,0.0565297995
4,170,63,2013,4.4650754558,12,0.0524693292,0.0524693292
4,170,63,2013,4.4133804563,12,0.0532212974,0.0532212974
4,170,63,2013,4.5932563705,12,0.0520112545,0.0520112545
4,170,63,2013,4.9530346695,12,0.0527586605,0.0527586605
4,170,63,2013,4.838892865,12,0.0563208984,0.0563208984
4,170,63,2013,4.6157281954,12,0.0550582144,0.0550582144
4,170,63,2013,4.8253919646,12,0.0564088065,0.0564088065
4,170,63,2013,4.6377217798,12,0.053540237,0.053540237
4,170,63,2013,4.8163834295,12,0.051467652,0.051467652
4,170,63,2013,4.4833984559,12,0.0532087152,0.0532087152
4,170,63,2013,4.6521779304,12,0.0544779774,0.0544779774
4,170,63,2013,4.3885134152,12,0.0550539088,0.0550539088
4,170,63,2013,4.7835732817,12,0.0565569958,0.0565569958
4,170,63,2013,4.9504509824,12,0.0538703755,0.0538703755
4,170,63,2013,4.6649015136,12,0.0529206275,0.0529206275
4,170,63,2013,4.7059274748,12,0.0563680874,0.0563680874
4,170,63,2013,4.8451736011,12,0.0558592108,0.0558592108
4,170,63,2013,4.6045681044,12,0.0525103118,0.0525103118
4,170,63,2013,4.9087338464,12,0.051519162,0.051519162
4,170,63,2013,4.5219952143,12,0.0562423851,0.0562423851
4,170,63,2013,5.0612346604,12,0.0558385314,0.0558385314
4,170,63,2013,4.6265020521,12,0.0538080144,0.0538080144
4,170,63,2013,5.0593829602,12,0.0567806136,0.0567806136
4,170,63,2013,4.637366033,12,0.0514905958,0.0514905958
4,170,63,2013,4.5274910605,12,0.0561698886,0.0561698886
4,170,63,2013,4.5883890446,12,0.0547948312,0.0547948312
4,170,63,2013,4.3964109647,12,0.05662742,0.05662742
4,170,63,2013,5.1979722184,12,0.0563354648,0.0563354648
4,170,63,2013,4.6391712234,12,0.0512815949,0.0512815949
4,170,63,2013,5.1714118972,12,0.0553381014,0.0553381014
4,170,63,2013,4.3686251435,12,0.0541184526,0.0541184526
4,170,63,2013,4.4532687504,12,0.0543644007,0.0543644007
4,170,63,2013,4.751268724,12,0.0537232152,0.0537232152
4,170,63,2013,4.6227591593,12,0.0531907303,0.0531907303
4,170,63,2013,4.5668184869,12,0.0536892435,0.0536892435
4,170,63,2013,4.9941286519,12,0.0533603345,0.0533603345
4,170,63,2013,4.8700981064,12,0.0546167747,0.0546167747
4,170,63,2013,4.6630996764,12,0.0529638523,0.0529638523
4,170,63,2013,4.6331256001,12,0.0521662684,0.0521662684
4,170,63,2013,4.8182595713,12,0.0528371235,0.0528371235
4,170,63,2013,4.7378819743,12,0.0535874193,0.0535874193
4,170,63,2013,4.602980928,12,0.0540958722,0.0540958722
4,170,63,2013,4.6870581147,12,0.0537228594,0.0537228594
4,170,63,2013,4.653313577,12,0.0546716496,0.0546716496
4,170,63,2013,4.9828540259,12,0.0544650506,0.0544650506
4,170,63,2013,5.1193596721,12,0.0516207904,0.0516207904
4,170,63,2013,4.6648078064,12,0.0540891632,0.0540891632
4,170,63,2013,4.732795711,12,0.0541086642,0.0541086642
4,170,63,2013,4.3086286552,12,0.0551581778,0.0551581778
4,170,63,2013,4.6159365827,12,0.0511854682,0.0511854682
4,170,63,2013,4.8339353306,12,0.0540256705,0.0540256705
4,170,63,2013,4.4630339786,12,0.0516588143,0.0516588143
4,170,63,2013,4.5362139629,12,0.0527898598,0.0527898598
4,170,63,2013,4.9231723752,12,0.0538710121,0.0538710121
4,170,63,2013,4.7066253228,12,0.0565998866,0.0565998866
4,170,63,2013,4.6805984414,12,0.0514110319,0.0514110319
4,170,63,2013,4.6516074023,12,0.0540641463,0.0540641463
4,170,63,2013,4.6412311837,12,0.054849886,0.054849886
4,170,63,2013,4.3943025866,12,0.0532833999,0.0532833999
4,170,63,2013,4.8143669102,12,0.0547969472,0.0547969472
4,170,63,2013,4.8552964359,12,0.0521993927,0.0521993927
4,170,63,2013,4.5901354889,12,0.0543392972,0.0543392972
4,170,63,2013,4.4243017435,12,0.0513702721,0.0513702721
4,170,63,2013,4.8630476794,12,0.0557123838,0.0557123838
4,170,63,2013,4.8461487256,12,0.0559169912,0.0559169912
4,170,63,2013,4.8154576454,12,0.0545365137,0.0545365137
4,170,63,2013,4.6054489403,12,0.0516340023,0.0516340023
4,170,63,2013,4.7557861226,12,0.0535764631,0.0535764631
4,170,63,2013,4.5432657252,12,0.0523928945,0.0523928945
4,170,63,2013,4.6969334386,12,0.056797688,0.056797688
4,170,63,2013,4.7702002473,12,0.0531606526,0.0531606526
4,170,63,2013,4.9040043756,12,0.0522613689,0.0522613689
4,170,63,2013,4.8362815842,12,0.0516094033,0.0516094033
4,170,63,2013,4.4597818103,12,0.0559216925,0.0559216925
4,170,63,2013,4.4491228007,12,0.052049639,0.052049639
4,170,63,2013,5.5167808021,12,0.0520257841,0.0520257841
4,170,63,2013,4.6239167284,12,0.0557286748,0.0557286748
4,170,63,2013,4.3143930547,12,0.0568303559,0.0568303559
4,170,63,2013,4.4162451858,12,0.054702599,0.054702599
4,170,63,2013,4.6261732303,12,0.0551924213,0.0551924213
4,170,63,2013,4.653127409,12,0.0538352833,0.0538352833
4,170,63,2013,5.0650559873,12,0.0534809142,0.0534809142
4,170,63,2013,4.4712263453,12,0.0537690059,0.0537690059
4,170,63,2013,4.3637073663,12,0.0555757387,0.0555757387
4,170,63,2013,4.7396232723,12,0.0535536828,0.0535536828
4,170,63,2013,4.9020728591,12,0.0561884459,0.0561884459
4,170,63,2013,4.9490939841,12,0.0516464947,0.0516464947
4,170,63,2013,4.4718743947,12,0.0561792775,0.0561792775
4,170,63,2013,4.500452576,12,0.0550431765,0.0550431765
4,170,63,2013,4.8694850481,12,0.0522145528,0.0522145528
4,170,63,2013,4.7633069135,12,0.0511852628,0.0511852628
4,170,63,2013,4.7625181018,12,0.054921648,0.054921648
4,170,63,2013,4.7140683066,12,0.0515475567,0.0515475567
4,170,63,2013,4.7609265242,12,0.0546241862,0.0546241862
4,170,63,2013,4.8886313114,12,0.0553434933,0.0553434933
4,170,63,2013,4.3749718238,12,0.0520346374,0.0520346374
4,170,63,2013,4.5355326838,12,0.0539579839,0.0539579839
4,170,63,2013,4.7947473606,12,0.0561452192,0.0561452192
4,170,63,2013,4.9307392949,12,0.0512865197,0.0512865197
4,170,63,2013,4.6748302947,12,0.0522949269,0.0522949269
4,170,63,2013,5.035123214,12,0.0558937875,0.0558937875
4,170,63,2013,4.7167807648,12,0.0548895613,0.0548895613
4,170,63,2013,4.6137528393,12,0.0546945148,0.0546945148
4,170,63,2013,4.4632339795,12,0.0512468919,0.0512468919
4,170,63,2013,4.9773766847,12,0.0516293854,0.0516293854
4,170,63,2013,4.9179117011,12,0.0564860761,0.0564860761
4,170,63,2013,4.8341408767,12,0.0522187196,0.0522187196
4,170,63,2013,4.6832446274,12,0.0566507325,0.0566507325
4,170,63,2013,4.8923822304,12,0.0533182792,0.0533182792
4,170,63,2013,4.4099922251,12,0.0518339484,0.0518339484
4,170,63,2013,4.9779302836,12,0.0529974415,0.0529974415
4,170,63,2013,4.6570280757,12,0.0566565364,0.0566565364
4,170,63,2013,4.7937682495,12,0.0521182393,0.0521182393
4,170,63,2013,4.8911010161,12,0.0566339014,0.0566339014
4,170,63,2013,4.6362190832,12,0.0562221776,0.0562221776
4,170,63,2013,4.6968561456,12,0.0532583452,0.0532583452
4,170,63,2013,4.4419726401,12,0.0544148841,0.0544148841
4,170,63,2013,4.555233187,12,0.0537728516,0.0537728516
4,170,63,2013,4.2017536953,12,0.0566962992,0.0566962992
4,170,63,2013,4.6373881069,12,0.0536976147,0.0536976147
4,170,63,2013,4.8723423497,12,0.0568111363,0.0568111363
4,170,63,2013,4.5598006174,12,0.0545222378,0.0545222378
4,170,63,2013,4.8486955089,12,0.0543531175,0.0543531175
4,170,63,2013,4.5801793748,12,0.0551494891,0.0551494891
4,170,63,2013,4.4250425681,12,0.0566492337,0.0566492337
4,170,63,2013,4.9813622087,12,0.0562355711,0.0562355711
4,170,63,2013,4.7290762141,12,0.0518113563,0.0518113563
4,170,63,2013,4.8445328584,12,0.0552281816,0.0552281816
4,170,63,2013,4.3777793207,12,0.0542620389,0.0542620389
4,170,63,2013,4.8685378071,12,0.0560403397,0.0560403397
4,170,63,2013,4.6132714066,12,0.0557155904,0.0557155904
4,170,63,2013,4.855284391,12,0.0549290944,0.0549290944
4,170,63,2013,5.1650827825,12,0.0514960054,0.0514960054
4,170,63,2013,4.7450759546,12,0.0518649412,0.0518649412
4,170,63,2013,4.8952491663,12,0.0541821709,0.0541821709
4,170,63,2013,4.717797372,12,0.0522986287,0.0522986287
4,170,63,2013,4.5664528042,12,0.0517852024,0.0517852024
4,170,63,2013,4.8731174008,12,0.0524368878,0.0524368878
4,170,63,2013,4.3062535002,12,0.0535624795,0.0535624795
4,170,63,2013,4.5425070136,12,0.0520898376,0.0520898376
4,170,63,2013,4.6607196583,12,0.0542941286,0.0542941286
4,170,63,2013,4.3197483856,12,0.0567876144,0.0567876144
4,170,63,2013,4.4638485965,12,0.0530523932,0.0530523932
4,170,63,2013,4.0090878358,12,0.0516875784,0.0516875784
4,170,63,2013,4.6368849887,12,0.0516119517,0.0516119517
4,170,63,2013,4.3342869031,12,0.0532367055,0.0532367055
4,170,63,2013,4.4266864787,12,0.0544232043,0.0544232043
4,170,63,2013,4.7932616496,12,0.0533703752,0.0533703752
4,170,63,2013,5.2139274005,12,0.0519790195,0.0519790195
4,170,63,2013,4.7980260839,12,0.0515290678,0.0515290678
4,170,63,2013,4.9103513063,12,0.0542707376,0.0542707376
4,170,63,2013,4.6871627889,12,0.0522026333,0.0522026333
4,170,63,2013,4.5787284813,12,0.0547537376,0.0547537376
4,170,63,2013,4.3246658627,12,0.0565371897,0.0565371897
4,170,63,2013,4.9309883073,12,0.0548512544,0.0548512544
4,170,63,2013,4.2180047647,12,0.056284007,0.056284007
4,170,63,2013,5.0865577023,12,0.0536930909,0.0536930909
4,170,63,2013,4.5145265231,12,0.0541832627,0.0541832627
4,170,63,2013,4.3430889036,12,0.0535352955,0.0535352955
4,170,63,2013,4.8081772057,12,0.0561248248,0.0561248248
4,170,63,2013,4.6103301783,12,0.0556042959,0.0556042959
4,170,63,2013,4.6678851392,12,0.0541146303,0.0541146303
4,170,63,2013,5.2849582508,12,0.0550806579,0.0550806579
4,170,63,2013,4.6750559551,12,0.0556987694,0.0556987694
4,170,63,2013,4.8371798697,12,0.0551973042,0.0551973042
4,170,63,2013,4.4568360155,12,0.0528983673,0.0528983673
4,170,63,2013,4.5666145888,12,0.0563181853,0.0563181853
4,170,63,2013,4.6375186007,12,0.054547396,0.054547396
4,170,63,2013,4.6836067993,12,0.0538754328,0.0538754328
4,170,63,2013,4.6383735021,12,0.0543738734,0.0543738734
4,170,63,2013,4.7120214723,12,0.0545978796,0.0545978796
4,170,63,2013,4.7220531646,12,0.0549191994,0.0549191994
4,170,63,2013,4.171972316,12,0.0519870408,0.0519870408
4,170,63,2013,4.8829106104,12,0.0565592964,0.0565592964
4,170,63,2013,4.7309359805,12,0.0546418782,0.0546418782
4,170,63,2013,4.5019917833,12,0.0523617092,0.0523617092
4,170,63,2013,4.7358988073,12,0.0513664486,0.0513664486
4,170,63,2013,4.5487012081,12,0.0540640196,0.0540640196
4,170,63,2013,4.7950953205,12,0.0563776071,0.0563776071
4,170,63,2013,4.6752118639,12,0.0547248012,0.0547248012
4,170,63,2013,4.494291691,12,0.0534239386,0.0534239386
4,170,63,2013,4.2331067431,12,0.0520269936,0.0520269936
4,170,63,2013,4.711242656,12,0.0529401076,0.0529401076
4,170,63,2013,4.2081531706,12,0.0553597786,0.0553597786
4,170,63,2013,5.0901518096,12,0.053174898,0.053174898
4,170,63,2013,4.993482899,12,0.0516520732,0.0516520732
4,170,63,2013,4.7739649937,12,0.0542647208,0.0542647208
4,170,63,2013,5.0545655335,12,0.0536111963,0.0536111963
4,170,63,2013,4.8703457716,12,0.0512468255,0.0512468255
4,170,63,2013,4.7008522279,12,0.0542323923,0.0542323923
4,170,63,2013,4.4510598875,12,0.0565625933,0.0565625933
4,170,63,2013,4.4179948266,12,0.0517531891,0.0517531891
4,170,63,2013,4.5123246734,12,0.0524229163,0.0524229163
4,170,63,2013,4.7025054841,12,0.0564253077,0.0564253077
4,170,63,2013,4.570020939,12,0.0546542789,0.0546542789
4,170,63,2013,4.7075016368,12,0.0522641961,0.0522641961
4,170,63,2013,4.8899999339,12,0.0559831758,0.0559831758
4,170,63,2013,4.9848627732,12,0.0550878164,0.0550878164
4,170,63,2013,4.5752871002,12,0.0526670389,0.0526670389
4,170,63,2013,4.6946251536,12,0.0516006422,0.0516006422
4,170,63,2013,4.8158128399,12,0.0516952712,0.0516952712
4,170,63,2013,4.7672876028,12,0.0527329911,0.0527329911
4,170,63,2013,4.551313739,12,0.0536413718,0.0536413718
4,170,63,2013,4.9837475959,12,0.0537193804,0.0537193804
4,170,63,2013,4.5789721406,12,0.0555180295,0.0555180295
4,170,63,2013,4.7751140699,12,0.0525751354,0.0525751354
4,170,63,2013,4.8018073625,12,0.0523231509,0.0523231509
4,170,63,2013,5.0249431733,12,0.0527191999,0.0527191999
4,170,63,2013,4.6023314437,12,0.0548075476,0.0548075476
4,170,63,2013,4.3151718283,12,0.0527758997,0.0527758997
4,170,63,2013,4.6129449127,12,0.0531872197,0.0531872197
4,170,63,2013,4.8984447843,12,0.0543592502,0.0543592502
4,170,63,2013,4.0748958226,12,0.0559355845,0.0559355845
4,170,63,2013,4.6471564347,12,0.0567327215,0.0567327215
4,170,63,2013,4.545017431,12,0.0515898442,0.0515898442
4,170,63,2013,4.4693933247,12,0.0518067032,0.0518067032
4,170,63,2013,4.8164591162,12,0.0552868165,0.0552868165
4,170,63,2013,4.3142608924,12,0.0514772844,0.0514772844
4,170,63,2013,4.2028227248,12,0.0518606444,0.0518606444
4,170,63,2013,4.2594794859,12,0.0516616216,0.0516616216
4,170,63,2013,4.7301566727,12,0.0532283244,0.0532283244
4,170,63,2013,4.6283700424,12,0.0548386649,0.0548386649
4,170,63,2013,4.5229637163,12,0.0538968183,0.0538968183
4,170,63,2013,4.6830129963,12,0.0565853801,0.0565853801
4,170,63,2013,4.8068135228,12,0.0534978737,0.0534978737
4,170,63,2013,4.1210326741,12,0.0562976603,0.0562976603
4,170,63,2013,4.7823067721,12,0.0521669157,0.0521669157
4,170,63,2013,4.2425435655,12,0.0540350214,0.0540350214
4,170,63,2013,4.8559367612,12,0.054144772,0.054144772
4,170,63,2013,4.8049060407,12,0.0533171495,0.0533171495
4,170,63,2013,4.469738609,12,0.0540443861,0.0540443861
4,170,63,2013,4.749589927,12,0.05263953,0.05263953
4,170,63,2013,4.6520980172,12,0.0520033314,0.0520033314
4,170,63,2013,4.8440845983,12,0.0540234514,0.0540234514
4,170,63,2013,4.5319879661,12,0.0554086362,0.0554086362
4,170,63,2013,4.1848167631,12,0.0511669579,0.0511669579
4,170,63,2013,4.8272088817,12,0.0547235049,0.0547235049
4,170,63,2013,4.6797490528,12,0.0562471943,0.0562471943
4,170,63,2013,4.6216851892,12,0.0533940524,0.0533940524
4,170,63,2013,4.3672742251,12,0.0559930332,0.0559930332
4,170,63,2013,4.7399097672,12,0.0565164221,0.0565164221
4,170,63,2013,4.8073152379,12,0.0542204969,0.0542204969
4,170,63,2013,4.6041272962,12,0.0517237866,0.0517237866
4,170,63,2013,5.0133228632,12,0.0547268617,0.0547268617
4,170,63,2013,4.438330236,12,0.0515959552,0.0515959552
4,170,63,2013,4.8479336636,12,0.0535363548,0.0535363548
4,170,63,2013,4.6188185328,12,0.0560657515,0.0560657515
4,170,63,2013,4.2647284158,12,0.0537395156,0.0537395156
4,170,63,2013,5.1579279379,12,0.0558998518,0.0558998518
4,170,63,2013,4.6251114562,12,0.0521127387,0.0521127387
4,170,63,2013,4.7203635689,12,0.0537140386,0.0537140386
4,170,63,2013,5.1305179537,12,0.0512420916,0.0512420916
4,170,63,2013,4.3330128544,12,0.0540680931,0.0540680931
4,170,63,2013,4.5059692021,12,0.0523333728,0.0523333728
4,170,63,2013,5.074624375,12,0.0550396064,0.0550396064
4,170,63,2013,4.7814195926,12,0.0515463946,0.0515463946
4,170,63,2013,4.8680654453,12,0.0520179141,0.0520179141
4,170,63,2013,4.8728709195,12,0.0536859702,0.0536859702
4,170,63,2013,4.7490199224,12,0.0538889246,0.0538889246
4,170,63,2013,4.5670578416,12,0.0512003278,0.0512003278
4,170,63,2013,4.6221613501,12,0.0528372392,0.0528372392
4,170,63,2013,4.5087701645,12,0.0533815886,0.0533815886
4,170,63,2013,4.5880348265,12,0.0554203491,0.0554203491
4,170,63,2013,4.9745791722,12,0.0525064642,0.0525064642
4,170,63,2013,4.9329450334,12,0.0567302876,0.0567302876
4,170,63,2013,4.4643951605,12,0.056129724,0.056129724
4,170,63,2013,,12,1.0521195765,0
4,170,63,2013,12.615184752,12,1.0521195765,1.0521195765
4,170,63,2013,11.308154212,12,1.0521195765,1.0521195765
4,170,63,2013,12.565686388,12,1.0521195765,1.0521195765
4,170,63,2013,,12,1.0292420058,0
4,170,63,2013,11.711141934,12,1.0292420058,1.0292420058
4,170,63,2013,12.780170618,12,1.0292420058,1.0292420058
4,170,63,2013,12.850530466,12,1.0292420058,1.0292420058
4,170,63,2013,,12,0.9930141696,0
4,170,63,2013,11.913070651,12,0.9930141696,0.9930141696
4,170,63,2013,12.033470829,12,0.9930141696,0.9930141696
4,170,63,2013,10.614639572,12,0.9930141696,0.9930141696
4,170,63,2013,,12,1.0048451882,0
4,170,63,2013,13.714120673,12,1.0048451882,1.0048451882
4,170,63,2013,12.190650053,12,1.0048451882,1.0048451882
4,170,63,2013,13.004938945,12,1.0048451882,1.0048451882
4,170,63,2013,,12,1.0199820391,0
4,170,63,2013,12.771778637,12,1.0199820391,1.0199820391
4,170,63,2013,12.170469315,12,1.0199820391,1.0199820391
4,170,63,2013,11.718814998,12,1.0199820391,1.0199820391
4,170,63,2013,,12,1.0053509916,0
4,170,63,2013,12.317969283,12,1.0053509916,1.0053509916
4,170,63,2013,13.461082913,12,1.0053509916,1.0053509916
4,170,63,2013,11.741589198,12,1.0053509916,1.0053509916
4,170,63,2013,12.380518853,12,1.0053895237,1.0053895237
4,170,63,2013,12.736755242,12,1.0053895237,1.0053895237
4,170,63,2013,12.099914615,12,1.0053895237,1.0053895237
4,170,63,2013,,12,1.0053895237,0
4,170,63,2013,12.195947402,12,0.9984269609,0.9984269609
4,170,63,2013,12.802086086,12,0.9984269609,0.9984269609
4,170,63,2013,13.354241118,12,0.9984269609,0.9984269609
4,170,63,2013,,12,0.9984269609,0
4,170,63,2013,,12,1.0356731506,0
4,170,63,2013,11.601655701,12,1.0356731506,1.0356731506
4,170,63,2013,11.17597156,12,1.0356731506,1.0356731506
4,170,63,2013,11.388976852,12,1.0356731506,1.0356731506
4,170,63,2013,,12,1.0562505834,0
4,170,63,2013,13.180546944,12,1.0562505834,1.0562505834
4,170,63,2013,13.582488114,12,1.0562505834,1.0562505834
4,170,63,2013,12.895938424,12,1.0562505834,1.0562505834
4,170,63,2013,,12,0.999761189,0
4,170,63,2013,12.510355432,12,0.999761189,0.999761189
4,170,63,2013,12.146148655,12,0.999761189,0.999761189
4,170,63,2013,11.360043567,12,0.999761189,0.999761189
4,170,63,2013,12.907798127,12,1.0112747709,1.0112747709
4,170,63,2013,13.289135009,12,1.0112747709,1.0112747709
4,170,63,2013,12.681168603,12,1.0112747709,1.0112747709
4,170,63,2013,,12,1.0112747709,0
4,170,63,2013,13.248839907,12,1.0237331167,1.0237331167
4,170,63,2013,12.503829939,12,1.0237331167,1.0237331167
4,170,63,2013,12.435768434,12,1.0237331167,1.0237331167
4,170,63,2013,,12,1.0237331167,0
4,170,63,2013,,12,1.0213349244,0
4,170,63,2013,12.101973341,12,1.0213349244,1.0213349244
4,170,63,2013,13.140359733,12,1.0213349244,1.0213349244
4,170,63,2013,11.365386472,12,1.0213349244,1.0213349244
4,170,63,2013,,12,1.0573754747,0
4,170,63,2013,12.651997344,12,1.0573754747,1.0573754747
4,170,63,2013,13.783600331,12,1.0573754747,1.0573754747
4,170,63,2013,12.86993543,12,1.0573754747,1.0573754747
4,170,63,2013,,12,1.0127866348,0
4,170,63,2013,12.706335748,12,1.0127866348,1.0127866348
4,170,63,2013,13.175115992,12,1.0127866348,1.0127866348
4,170,63,2013,12.055068817,12,1.0127866348,1.0127866348
4,170,63,2013,6.8275730641,12,80.597832228,80.597832228
4,170,63,2013,6.8275730641,12,83.626082272,83.626082272
4,170,63,2013,6.8275730641,12,3.4981213272,3.4981213272
4,170,63,2013,1.1178954126,12,2.0774267044,2.0774267044
4,170,63,2013,1.0891776858,12,1.9101272491,1.9101272491
4,170,63,2013,1.153407258,12,2.0634343514,2.0634343514
4,170,63,2013,,12,0.9989999972,0
